,Date,Prices,Comp,Negative,Neutral,Positive
60,2014-03-03,18.0,-0.011566666666666673,0.04293333333333334,0.9272666666666666,0.029799999999999997
61,2014-03-04,18.0,-0.011952173913043478,0.06708695652173913,0.8578695652173912,0.07508695652173912
62,2014-03-05,19.0,0.11113333333333332,0.016,0.9276,0.056400000000000006
63,2014-03-06,18.0,0.0006642857142857164,0.03557142857142857,0.9078571428571429,0.05664285714285715
64,2014-03-07,18.0,-0.006109090909090892,0.08822727272727272,0.8293181818181818,0.08245454545454546
65,2014-03-08,18.0,0.13634285714285715,0.03914285714285714,0.8582857142857143,0.10257142857142856
66,2014-03-09,18.0,0.20448333333333335,0.0,0.8906666666666666,0.10933333333333334
67,2014-03-10,18.0,0.19911,0.0126,0.8869,0.1005
68,2014-03-11,19.0,0.06528181818181818,0.025681818181818184,0.9143181818181817,0.06004545454545454
69,2014-03-12,19.0,0.023543749999999992,0.0524375,0.8952500000000001,0.0523125
70,2014-03-13,18.0,0.0939923076923077,0.023692307692307693,0.9057692307692308,0.07053846153846154
71,2014-03-14,18.0,0.10218750000000001,0.0308125,0.872625,0.09656250000000001
72,2014-03-15,18.0,0.13777499999999998,0.075,0.79175,0.13325
73,2014-03-16,18.0,0.07508888888888889,0.029666666666666668,0.9148888888888889,0.05544444444444444
74,2014-03-17,18.0,0.021993750000000003,0.0350625,0.9233124999999999,0.041625
75,2014-03-18,18.0,-0.03798000000000001,0.054000000000000006,0.8802666666666668,0.06573333333333334
76,2014-03-19,18.0,-0.013445454545454536,0.0735909090909091,0.8475,0.0788181818181818
77,2014-03-20,18.0,0.31930000000000003,0.0,0.8802,0.11979999999999999
78,2014-03-21,19.0,0.05288666666666666,0.021133333333333334,0.9296666666666665,0.0492
79,2014-03-22,19.0,-0.024266666666666683,0.07088888888888889,0.8432222222222222,0.0858888888888889
80,2014-03-23,19.0,0.05920000000000001,0.0,0.9640000000000001,0.036
81,2014-03-24,19.0,-0.0023406249999999964,0.06371875,0.8851874999999999,0.05109375
82,2014-03-25,19.0,-0.005978260869565218,0.04130434782608696,0.9174347826086956,0.04130434782608696
83,2014-03-26,19.0,0.2379857142857143,0.016142857142857143,0.848,0.13580952380952382
84,2014-03-27,19.0,0.05178333333333334,0.05379166666666666,0.8672916666666666,0.079
85,2014-03-28,19.0,-0.053817647058823526,0.07594117647058823,0.8796470588235294,0.04441176470588235
86,2014-03-29,19.0,0.11561428571428571,0.03885714285714286,0.8935714285714286,0.06742857142857142
87,2014-03-30,19.0,0.0024000000000000054,0.08314285714285716,0.8364285714285715,0.08042857142857143
88,2014-03-31,19.0,-0.028134999999999986,0.0641,0.8855000000000001,0.0504
89,2014-04-01,19.0,0.06410476190476191,0.02604761904761905,0.9123809523809522,0.06157142857142857
90,2014-04-02,19.0,-0.041929629629629636,0.06870370370370371,0.8928148148148147,0.03848148148148148
91,2014-04-03,19.0,-0.10089166666666666,0.07879166666666668,0.8773749999999999,0.043833333333333335
92,2014-04-04,18.0,0.09146111111111112,0.07072222222222223,0.8275555555555555,0.10166666666666667
93,2014-04-05,18.0,0.08430714285714284,0.017499999999999998,0.9172142857142856,0.06528571428571428
94,2014-04-06,18.0,-0.048011111111111116,0.06566666666666666,0.8950555555555556,0.03927777777777778
95,2014-04-07,18.0,-0.005605882352941179,0.044294117647058824,0.8971176470588236,0.05858823529411765
96,2014-04-08,18.0,0.13295925925925925,0.007814814814814816,0.9174074074074077,0.07477777777777778
97,2014-04-09,18.0,-0.07424761904761905,0.08223809523809524,0.8937619047619046,0.024
98,2014-04-10,18.0,0.03657931034482756,0.05624137931034482,0.8673103448275863,0.07644827586206897
99,2014-04-11,18.0,-0.0399962962962963,0.07855555555555557,0.8668518518518518,0.05462962962962963
100,2014-04-12,18.0,0.06482222222222223,0.052,0.8693333333333334,0.07866666666666666
101,2014-04-13,18.0,0.10644999999999999,0.028666666666666663,0.8996666666666666,0.07166666666666667
102,2014-04-14,18.0,0.0522470588235294,0.04376470588235294,0.8694117647058823,0.0868235294117647
103,2014-04-15,18.0,0.12057368421052632,0.03973684210526316,0.8739473684210527,0.08626315789473685
104,2014-04-16,18.0,0.01391578947368421,0.060315789473684205,0.8748421052631579,0.0648421052631579
105,2014-04-17,18.0,0.13290869565217395,0.027304347826086955,0.877695652173913,0.095
106,2014-04-18,18.0,0.06343684210526317,0.04315789473684211,0.8739999999999999,0.08284210526315788
107,2014-04-19,18.0,0.12304615384615383,0.012,0.8987692307692309,0.08923076923076924
108,2014-04-20,18.0,0.20778571428571427,0.016071428571428573,0.8717142857142857,0.11221428571428572
109,2014-04-21,18.0,0.13858400000000004,0.02016,0.8897599999999999,0.09004
110,2014-04-22,18.0,-0.01467391304347826,0.0401304347826087,0.9284782608695652,0.03139130434782609
111,2014-04-23,18.0,0.09710677966101691,0.02661864406779662,0.9009745762711867,0.07240677966101693
112,2014-04-24,20.0,0.17171686746987946,0.023289156626506023,0.8706265060240964,0.10609638554216866
113,2014-04-25,20.0,0.12344736842105263,0.035605263157894744,0.8688684210526318,0.09555263157894736
114,2014-04-26,20.5,0.21247428571428573,0.020457142857142858,0.8586857142857145,0.12085714285714287
115,2014-04-27,20.5,0.07553571428571429,0.048571428571428564,0.8757142857142857,0.07571428571428572
116,2014-04-28,21.0,0.09896060606060608,0.045242424242424244,0.8826060606060606,0.07215151515151513
117,2014-04-29,21.0,-0.006223333333333336,0.06826666666666667,0.8677,0.064
118,2014-04-30,21.0,0.10672400000000001,0.03964,0.87524,0.08508
119,2014-05-01,21.0,0.119675,0.03771875,0.8704375000000001,0.09181249999999999
120,2014-05-02,21.0,0.14355769230769233,0.024346153846153847,0.8854615384615384,0.09023076923076924
121,2014-05-03,21.0,0.0700962962962963,0.027444444444444445,0.9117407407407407,0.06081481481481482
122,2014-05-04,21.0,0.05875,0.057249999999999995,0.86375,0.079
123,2014-05-05,21.0,0.13436206896551725,0.030482758620689655,0.8494827586206898,0.1200344827586207
124,2014-05-06,21.0,0.12852258064516128,0.022677419354838708,0.9001290322580645,0.07716129032258062
125,2014-05-07,21.0,0.056117142857142865,0.02177142857142857,0.9222571428571428,0.055971428571428575
126,2014-05-08,20.0,0.10911428571428572,0.017714285714285714,0.923,0.059357142857142865
127,2014-05-09,20.0,0.13341627906976747,0.031000000000000003,0.8750232558139536,0.09397674418604653
128,2014-05-10,20.5,0.10180909090909095,0.02627272727272727,0.8742727272727273,0.09945454545454545
129,2014-05-11,20.5,-0.144875,0.10799999999999998,0.8494999999999999,0.042499999999999996
130,2014-05-12,21.0,-0.013256249999999997,0.04662499999999999,0.925375,0.027999999999999997
131,2014-05-13,21.0,-0.005512499999999997,0.029125000000000005,0.9342499999999999,0.036625
132,2014-05-14,21.0,0.1392875,0.0,0.926875,0.073125
133,2014-05-15,21.0,-0.09265714285714284,0.094,0.8515714285714286,0.0545
134,2014-05-16,21.0,0.05491875,0.0385,0.9041875,0.057312499999999995
135,2014-05-17,21.0,0.1313111111111111,0.04,0.8648888888888889,0.09522222222222222
136,2014-05-18,21.0,0.12788666666666668,0.0604,0.8207333333333333,0.11879999999999999
137,2014-05-19,21.0,0.16507499999999997,0.04875,0.7975999999999999,0.1537
138,2014-05-20,21.0,0.09010526315789473,0.01668421052631579,0.9299473684210526,0.05336842105263158
139,2014-05-21,21.0,0.05993333333333334,0.036476190476190475,0.8880952380952378,0.07547619047619049
140,2014-05-22,21.0,0.1453090909090909,0.03954545454545454,0.8724090909090908,0.0880909090909091
141,2014-05-23,21.0,0.12338181818181818,0.0405,0.8554545454545455,0.10404545454545455
142,2014-05-24,21.5,0.22682857142857143,0.04257142857142858,0.8291428571428571,0.12828571428571428
143,2014-05-25,21.5,0.11764000000000001,0.0352,0.8838000000000001,0.08099999999999999
144,2014-05-26,21.5,0.1706153846153846,0.016307692307692308,0.8823076923076922,0.10138461538461539
145,2014-05-27,22.0,0.17519189189189188,0.023945945945945946,0.8693783783783783,0.1066756756756757
146,2014-05-28,22.0,0.05806888888888889,0.025288888888888892,0.9316222222222226,0.04308888888888889
147,2014-05-29,22.0,0.11417272727272727,0.03396363636363636,0.884509090909091,0.08154545454545455
148,2014-05-30,22.0,0.1578138888888889,0.02711111111111111,0.8713333333333332,0.10152777777777777
149,2014-05-31,22.0,0.22989047619047623,0.014238095238095237,0.8627619047619048,0.12299999999999998
150,2014-06-01,22.0,0.19672499999999996,0.02808333333333333,0.8616666666666665,0.11025
151,2014-06-02,22.0,0.1387442857142857,0.016242857142857142,0.9027714285714286,0.08098571428571429
152,2014-06-03,22.0,0.08859687500000002,0.030031250000000002,0.9048124999999999,0.06515625000000001
153,2014-06-04,23.0,0.09010833333333335,0.017055555555555556,0.9109722222222225,0.07197222222222223
154,2014-06-05,23.0,0.16808750000000003,0.024583333333333336,0.8830833333333333,0.09233333333333332
155,2014-06-06,23.0,0.21252051282051282,0.022512820512820515,0.8614102564102561,0.11607692307692308
156,2014-06-07,23.0,0.144315,0.023399999999999997,0.89225,0.08435
157,2014-06-08,23.0,0.0817,0.069875,0.82175,0.10824999999999999
158,2014-06-09,23.0,0.12460833333333336,0.030812500000000007,0.8706666666666664,0.09852083333333332
159,2014-06-10,23.0,0.05911666666666667,0.03269444444444444,0.9063611111111108,0.060916666666666654
160,2014-06-11,23.0,0.11488620689655171,0.050517241379310344,0.8674482758620691,0.08199999999999999
161,2014-06-12,23.0,0.262725,0.0243,0.8557,0.12000000000000002
162,2014-06-13,22.0,0.10877407407407408,0.02603703703703704,0.8969999999999999,0.07696296296296296
163,2014-06-14,22.5,0.11548666666666665,0.0,0.9358666666666667,0.06413333333333333
164,2014-06-15,22.5,0.01812999999999999,0.0337,0.9153,0.051000000000000004
165,2014-06-16,23.0,0.15595555555555554,0.04644444444444444,0.8717777777777778,0.08177777777777778
166,2014-06-18,23.0,0.061933333333333354,0.08453333333333334,0.8192666666666667,0.09626666666666668
167,2014-06-19,22.0,0.09798695652173912,0.04891304347826087,0.8533478260869566,0.09769565217391304
168,2014-06-20,22.0,0.12310625000000001,0.0114375,0.8935,0.0950625
169,2014-06-21,22.0,0.01584,0.0432,0.9196000000000002,0.0374
170,2014-06-22,22.0,-0.130125,0.06125,0.9195,0.01925
171,2014-06-23,22.0,0.067628,0.04608,0.89712,0.0568
172,2014-06-24,22.0,0.2232181818181818,0.05022727272727274,0.8264090909090906,0.12331818181818184
173,2014-06-25,22.0,0.15033846153846156,0.06638461538461539,0.8162307692307691,0.11738461538461539
174,2014-06-26,22.0,0.17340625000000004,0.0245625,0.8715624999999999,0.103875
175,2014-06-27,22.0,0.15008333333333335,0.026833333333333334,0.8580833333333332,0.11508333333333333
176,2014-06-28,22.5,0.0,0.0,1.0,0.0
177,2014-06-29,22.5,0.09888461538461538,0.04269230769230769,0.8635384615384615,0.09376923076923076
178,2014-06-30,23.0,0.1530466666666667,0.0364,0.8528333333333333,0.11076666666666667
179,2014-07-01,23.0,0.2863727272727273,0.021863636363636366,0.8146818181818181,0.16345454545454546
180,2014-07-02,23.0,0.19002195121951218,0.04853658536585367,0.8014878048780487,0.14997560975609758
181,2014-07-03,23.0,0.15119047619047618,0.03990476190476191,0.8463333333333333,0.11376190476190476
182,2014-07-04,23.0,0.14231428571428573,0.007714285714285715,0.9221428571428572,0.0702142857142857
183,2014-07-05,23.0,0.171,0.033,0.8592857142857143,0.10771428571428572
184,2014-07-06,23.0,0.22517619047619047,0.0,0.8819999999999999,0.11800000000000001
185,2014-07-07,23.0,0.15646046511627912,0.02583720930232558,0.8696744186046513,0.10451162790697674
186,2014-07-08,23.0,0.1986294117647059,0.05805882352941177,0.7770588235294117,0.16488235294117648
187,2014-07-09,23.0,0.046661111111111125,0.04766666666666667,0.8697777777777778,0.08255555555555556
188,2014-07-10,23.0,0.0,0.0,1.0,0.0
189,2014-07-11,23.0,0.1146846153846154,0.022230769230769228,0.9108846153846154,0.06688461538461539
190,2014-07-12,23.5,0.08737777777777776,0.025111111111111112,0.9028888888888891,0.07200000000000001
191,2014-07-13,23.5,0.07641111111111112,0.03766666666666666,0.8722222222222222,0.0901111111111111
192,2014-07-14,24.0,0.17782592592592594,0.0402962962962963,0.8309629629629628,0.12874074074074077
193,2014-07-15,23.0,0.04852162162162166,0.038972972972972975,0.9032702702702703,0.057729729729729735
194,2014-07-16,23.0,0.1701314285714286,0.019371428571428574,0.8747428571428572,0.10585714285714286
195,2014-07-17,23.0,0.14385833333333334,0.03244444444444444,0.8638055555555553,0.10374999999999998
196,2014-07-18,23.0,0.11430500000000002,0.01245,0.9381999999999999,0.04935
197,2014-07-19,23.0,0.06415555555555555,0.04888888888888889,0.8740000000000001,0.0771111111111111
198,2014-07-20,23.0,0.15104444444444443,0.0,0.9245555555555556,0.07544444444444445
199,2014-07-21,23.0,0.20253000000000002,0.0,0.9016500000000001,0.09835000000000002
200,2014-07-22,23.0,0.09921594202898551,0.03289855072463768,0.8915942028985505,0.07552173913043479
201,2014-07-23,24.0,0.051480000000000005,0.025474999999999998,0.9216749999999999,0.05282500000000001
202,2014-07-24,24.0,0.062007142857142865,0.019380952380952377,0.9191904761904761,0.06142857142857142
203,2014-07-25,24.0,0.09837096774193549,0.038096774193548386,0.8683225806451611,0.09358064516129032
204,2014-07-26,24.0,0.0,0.0,1.0,0.0
205,2014-07-27,24.0,0.11406666666666669,0.035444444444444445,0.8464444444444444,0.11811111111111113
206,2014-07-28,24.0,0.09088125,0.022375,0.9240625,0.0535625
207,2014-07-29,24.0,0.17188125000000004,0.01225,0.8721249999999999,0.115625
208,2014-07-30,24.0,0.019066666666666666,0.036583333333333336,0.9181666666666667,0.04533333333333334
209,2014-07-31,23.0,0.11462105263157892,0.04626315789473684,0.8715263157894737,0.0821578947368421
210,2014-08-01,24.0,0.045866666666666674,0.028033333333333334,0.9229333333333334,0.04906666666666667
211,2014-08-02,23.5,0.127195,0.0066,0.9192500000000001,0.07415000000000001
212,2014-08-03,23.5,0.061,0.022,0.9155999999999999,0.0626
213,2014-08-07,23.0,-0.0812,0.06420000000000001,0.9072000000000001,0.028600000000000004
214,2014-08-08,23.0,0.1674111111111111,0.06188888888888888,0.7734444444444445,0.16455555555555557
215,2014-08-09,23.0,-0.21122000000000002,0.0854,0.9146000000000001,0.0
216,2014-08-10,23.0,0.0,0.0,1.0,0.0
217,2014-08-11,23.0,0.13843333333333332,0.015,0.9191666666666666,0.066
218,2014-08-12,23.0,0.09108333333333334,0.03,0.8812500000000001,0.08875
219,2014-08-13,24.0,0.11180666666666667,0.012933333333333331,0.91,0.07706666666666666
220,2014-08-14,24.0,0.05651666666666666,0.024583333333333336,0.9190833333333335,0.056333333333333326
221,2014-08-15,24.0,0.013984210526315792,0.02531578947368421,0.9343684210526316,0.040315789473684215
222,2014-08-16,24.0,0.03967777777777778,0.011222222222222222,0.9573333333333333,0.03144444444444445
223,2014-08-17,24.0,0.6468,0.0,0.7310000000000001,0.269
224,2014-08-18,24.0,0.13300833333333337,0.01475,0.9220833333333333,0.06316666666666666
225,2014-08-19,25.0,0.0534909090909091,0.03393181818181819,0.9038863636363638,0.06215909090909091
226,2014-08-20,25.0,-0.060370833333333325,0.048249999999999994,0.9329166666666665,0.01883333333333333
227,2014-08-21,25.0,0.10093333333333333,0.0,0.9522222222222223,0.04777777777777777
228,2014-08-22,25.0,0.09812727272727274,0.027090909090909096,0.8880909090909089,0.08481818181818182
229,2014-08-23,25.0,0.09866666666666668,0.0,0.9443333333333334,0.05566666666666666
230,2014-08-24,25.0,0.03470000000000001,0.030699999999999998,0.9289,0.0404
231,2014-08-25,25.0,0.09506666666666667,0.023266666666666665,0.8962000000000001,0.08053333333333333
232,2014-08-26,25.0,-0.009766666666666665,0.04516666666666667,0.8985833333333334,0.05625
233,2014-08-27,25.0,-0.004114285714285705,0.06952380952380952,0.8636190476190476,0.06685714285714286
234,2014-08-28,25.0,0.14489523809523813,0.023095238095238096,0.8941904761904763,0.08271428571428571
235,2014-08-29,25.0,0.038061904761904755,0.054476190476190484,0.8805238095238095,0.065
236,2014-08-30,25.0,-0.035463636363636364,0.03854545454545454,0.938181818181818,0.023272727272727275
237,2014-08-31,25.0,0.2596363636363636,0.0,0.8808181818181818,0.1191818181818182
238,2014-09-01,25.0,0.04961111111111111,0.03811111111111111,0.9007777777777777,0.061111111111111116
239,2014-09-02,25.0,0.01799285714285715,0.03553571428571429,0.9055357142857144,0.058928571428571434
240,2014-09-03,24.0,0.015171428571428568,0.06426190476190476,0.8709285714285713,0.0647857142857143
241,2014-09-05,24.0,-0.005286363636363639,0.0984090909090909,0.8200454545454544,0.08154545454545455
242,2014-09-06,24.0,0.16080000000000003,0.03371428571428572,0.8495714285714285,0.11671428571428573
243,2014-09-07,24.0,0.14464,0.034999999999999996,0.8606,0.1044
244,2014-09-08,24.0,-0.04199999999999999,0.07667857142857144,0.8813928571428571,0.041928571428571426
245,2014-09-09,24.0,0.11694436619718308,0.029239436619718315,0.8933802816901409,0.07737323943661972
246,2014-09-10,25.0,0.09161298701298701,0.0506883116883117,0.8711168831168831,0.07820779220779221
247,2014-09-11,25.0,0.08529629629629631,0.05259259259259259,0.8711481481481482,0.07625925925925926
248,2014-09-12,25.0,0.034969767441860464,0.031488372093023256,0.917279069767442,0.05123255813953489
249,2014-09-13,25.0,0.08442999999999999,0.058300000000000005,0.8791,0.0626
250,2014-09-14,25.0,0.12379999999999998,0.024166666666666666,0.9216666666666665,0.054166666666666675
251,2014-09-15,25.0,0.06087599999999999,0.01928,0.9326400000000001,0.048119999999999996
252,2014-09-16,25.0,0.12498620689655174,0.030965517241379307,0.8852068965517241,0.08382758620689655
253,2014-09-17,25.0,0.012833333333333344,0.077,0.8253333333333334,0.09766666666666667
254,2014-09-18,25.0,0.02540000000000001,0.03255555555555555,0.9097222222222222,0.05777777777777778
255,2014-09-19,25.0,0.11754999999999997,0.046875,0.8731249999999999,0.07995833333333334
256,2014-09-20,25.0,0.0975125,0.016,0.929125,0.05487500000000001
257,2014-09-21,25.0,0.15158,0.0,0.9388,0.0612
258,2014-09-22,25.0,0.08681333333333334,0.0327,0.9007999999999998,0.06649999999999999
259,2014-09-23,25.0,0.0,0.0,1.0,0.0
260,2014-09-29,25.0,-0.03729285714285714,0.05135714285714286,0.9176428571428571,0.031
261,2014-09-30,25.0,0.07024999999999998,0.061642857142857145,0.8482142857142857,0.09014285714285712
262,2014-10-01,24.0,0.11435882352941178,0.07423529411764707,0.8106470588235295,0.11511764705882353
263,2014-10-02,24.0,0.07342000000000003,0.06913333333333332,0.8424666666666668,0.0884
264,2014-10-03,24.0,0.108,0.04118181818181818,0.850090909090909,0.1088181818181818
265,2014-10-04,24.0,-0.49365000000000003,0.1915,0.744,0.064
266,2014-10-05,24.0,0.38956666666666667,0.02033333333333333,0.7973333333333333,0.18233333333333332
267,2014-10-06,24.0,0.024370588235294123,0.08011764705882353,0.8343529411764705,0.08558823529411765
268,2014-10-07,24.0,0.061646153846153844,0.03130769230769231,0.9132307692307692,0.055461538461538465
269,2014-10-08,25.0,0.03382962962962962,0.05351851851851852,0.8883703703703704,0.0581111111111111
270,2014-10-09,25.0,0.0,0.0,1.0,0.0
271,2014-10-10,25.0,0.20685625000000002,0.036125000000000004,0.849,0.11487500000000002
272,2014-10-11,24.5,0.3094,0.03166666666666667,0.8476666666666667,0.12066666666666666
273,2014-10-12,24.5,0.0,0.0,1.0,0.0
274,2014-10-13,24.0,0.11177999999999999,0.03155,0.88425,0.08420000000000001
275,2014-10-14,24.0,0.04591428571428573,0.054642857142857146,0.8859285714285713,0.059357142857142865
276,2014-10-15,24.0,-0.041043750000000004,0.06925,0.8979375,0.0328125
277,2014-10-16,24.0,0.04280967741935485,0.03661290322580645,0.9104838709677419,0.05293548387096774
278,2014-10-17,24.0,0.24745333333333341,0.04286666666666667,0.8209333333333334,0.13620000000000002
279,2014-10-18,24.0,0.08754285714285713,0.01635714285714286,0.9237142857142857,0.05992857142857143
280,2014-10-19,24.0,0.17136842105263164,0.013842105263157895,0.8621578947368423,0.124
281,2014-10-20,24.0,0.049571428571428586,0.034928571428571434,0.9034642857142858,0.061607142857142874
282,2014-10-21,25.0,0.14087000000000002,0.036925,0.8733249999999998,0.089725
283,2014-10-22,25.0,0.07987272727272728,0.057136363636363645,0.859090909090909,0.08372727272727273
284,2014-10-23,26.0,-0.04425714285714285,0.06571428571428571,0.8955714285714286,0.038714285714285715
285,2014-10-24,26.0,-0.06086363636363636,0.07218181818181818,0.8856363636363636,0.04218181818181818
286,2014-10-25,26.0,0.09165714285714285,0.08585714285714285,0.8197142857142857,0.09428571428571428
287,2014-10-26,26.0,0.06721999999999996,0.0821,0.8300000000000001,0.08780000000000002
288,2014-10-27,26.0,-0.008586666666666671,0.04079999999999999,0.9188,0.040400000000000005
289,2014-10-28,26.0,0.09165333333333334,0.043166666666666666,0.8653333333333334,0.09150000000000001
290,2014-10-29,26.0,0.016386956521739132,0.0591304347826087,0.8655217391304347,0.07534782608695652
291,2014-10-30,26.0,0.114855,0.04655,0.8497499999999999,0.10364999999999998
292,2014-10-31,27.0,0.04635000000000001,0.062000000000000006,0.8985000000000002,0.0395
293,2014-11-01,27.0,0.20092500000000002,0.0,0.909125,0.090875
294,2014-11-02,27.0,0.17259999999999998,0.03177777777777778,0.8671111111111112,0.10111111111111112
295,2014-11-03,27.0,0.09847058823529412,0.010588235294117647,0.9135882352941177,0.0758235294117647
296,2014-11-04,27.0,-0.01603333333333332,0.04416666666666667,0.9026666666666667,0.05316666666666666
297,2014-11-05,27.0,0.029466666666666665,0.045111111111111116,0.9171111111111111,0.03777777777777777
298,2014-11-06,27.0,0.1603894736842105,0.03726315789473684,0.8616315789473683,0.10110526315789474
299,2014-11-07,27.0,-0.10037499999999998,0.12037499999999998,0.802,0.0775
300,2014-11-08,27.0,0.0,0.0,1.0,0.0
301,2014-11-09,27.0,0.005900000000000016,0.056375,0.880625,0.063
302,2014-11-10,27.0,-0.2732,0.11,0.89,0.0
303,2014-11-24,29.0,0.12450434782608695,0.015043478260869565,0.8888695652173912,0.09608695652173913
304,2014-11-25,29.0,0.07238909090909092,0.02876363636363636,0.9001272727272727,0.0711090909090909
305,2014-11-26,29.0,0.11345625,0.012562499999999999,0.9085625000000002,0.078875
